before,after,basis,confidence,source_file
하지만 더 견디기 힘든 건 따로 있었다.,하지만 정말 견디기 힘든 건 따로 있었다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
억지로 입으로 하게 만든 남자는 멋대로 명령했다.,입으로 하게 만든 남자는 제멋대로 명령했다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
제멋대로인 말을 계속 퍼부었다.,자기 좋을 대로 말을 쏟아냈다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
자지 끝을 밀어내려다 오히려 혀로 자극하고 말았다.,자지 끝을 밀어내려 했지만 오히려 혀로 자극하고 말았다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
결국 남자만 더 기분 좋게 만들고 있었다.,결국 남자를 더 흥분시킬 뿐이었다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
왕복 속도가 점점 빨라졌다.,움직임이 점점 빨라졌다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
거친 움직임에 쾌감이 점점 커졌다.,거칠게 움직일수록 몸은 더 달아올랐다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
억눌렀던 목소리가 새어 나왔다.,억눌렀던 신음이 새어 나왔다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
이 비정상적인 상황 속에서 정신이 흐려졌다.,비정상적인 상황에 정신이 아득해졌다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
아야카의 이성은 이미 무너지고 있었다.,아야카의 이성은 이미 무너져 내리고 있었다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
정신은 붕괴 직전까지 몰렸다.,정신은 한계까지 몰렸다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
어느덧 거친 숨소리가 섞여 있었다.,어느새 거친 숨소리까지 섞였다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
하츠네도 치어리더 음악에 맞춰 하고 있는 걸까.,하츠네도 치어리더 음악에 맞춰 움직이고 있는 걸까.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
남자는 갑자기 일어나 입을 닦았다.,남자는 갑자기 몸을 일으키며 입에서 자지를 뺐다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
“하는 게 당연하잖아.”,“당연히 하는 거지.”,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
“저렇게 좋은 애랑 사귀면서.”,“저렇게 좋은 여자랑 사귀면서.”,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
연인이 당하는 모습을 보며 혼자 사정한 마사토도 다르지 않았다.,연인이 당하는 모습을 보며 혼자 사정한 마사토도 결국 다르지 않았다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
결국 이곳의 야구부원들과 같은 인간일지도 몰랐다.,그 역시 이곳의 야구부원들과 같은 인간인지도 몰랐다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그도 욕망에 휘둘리는 남자였을 뿐이다.,욕망에 휘둘리는 남자일 뿐이었다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
상처는 마음속 깊이 남았다.,그 상처는 마음 깊이 남았다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
안과 입에 박힌 자지는 계속 거칠게 움직였다.,보지와 입을 채운 자지는 계속 거칠게 움직였다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
안에 박힌 자지가 뜨겁게 움직일 때마다 쾌감이 번졌다.,안에서 뜨겁게 움직일 때마다 온몸이 달아올랐다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
안쪽을 세게 쑤실 때마다 몸이 떨렸다.,깊숙이 찌를 때마다 몸이 떨렸다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
자지에서 풍기는 냄새마저 자극적으로 느껴졌다.,자지에서 나는 냄새마저 자극적으로 느껴졌다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그에게서 풍기는 체취마저 이상하게 흥분을 더했다.,남자의 체취까지 이상하게 흥분을 더했다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그 냄새마저 쾌감을 키웠다.,그 냄새까지 몸을 더 달아오르게 했다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
조미료가 돼 있었다.,마치 자극을 더하는 양념 같았다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
의식이 몽롱해지면서 나도 모르게 허리를 들썩이고 있었다.,의식이 흐려지자 나도 모르게 허리를 들썩였다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
좋습니다.,좋아요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
어째서?,왜?,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
어째서.,왜 그러지?,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
서로 다른 방식으로 해 보려고.,오늘은 서로 원하는 대로 해 보려고.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
고환 좋아해?,불알 좋아해?,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
고환 좋아해.,불알 좋아해.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
아…. 아…. 아….,아… 아… 아…,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
아….,아…,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
아……,아…,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
아아….,아아…,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
"싫어, 아…. 아… 아….","싫어, 아… 아… 아…",,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
눈치채지 마.,들키면 안 돼.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
"아, 기절할 것 같은 모습.",와… 기절할 것 같아.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
들어가지 않네.,잘 안 들어가네.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
진짜 엄청나게 섹스했네.,오늘 진짜 엄청 했네.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
술꾼들이 마시는 방식이에요.,술 좋아하는 사람들은 이렇게 천천히 먹어요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그런 방식이거든.,그렇게 구분하는 거야.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
이렇게 하면 두 배로 느껴져요.,향까지 나니까 두 배로 좋아요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그래도 멈출 생각은 없어요.,그래도 멈추진 않을 거예요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
좀 더 편하게 말해 줘.,편하게 말해 줘.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그리고…,그리고 거기도…,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
좀 쉬게 됐네.,이제 좀 쉬자.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
잘 받아주고 있네.,너무 자연스럽게 받아주네.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
이번에는 네가 좋아하는 방식으로 해 줄게.,이번엔 네가 좋아하는 대로 해 줄게.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그리고 이 자세로 바꿉니다.,이 자세로 바꿔 볼게요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
너와 함께 맛보고 싶다는 뜻이야.,너와 같이 느끼고 싶다는 뜻이야.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
몸을 생각하면 제대로 하는 게 맞아요.,몸에 무리가 가지 않게 제대로 해야 해요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
너무 놀라지는 않았어요.,그렇게 놀라진 않았어요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
배를 채우고 나니 몸에 남은 냄새가 느껴져요.,배에 힘을 빼니까 안쪽까지 잘 느껴져요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
숨을 참으면 배에 힘이 들어간다는 뜻이에요.,숨을 참으면 배에 힘이 들어가요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
수고하셨습니다.,수고했어요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
너도 느끼고 있었잖아.,너도 좋아했잖아.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두도 좋아?,젖꼭지도 좋아?,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두 말이야.,젖꼭지 말이야.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두를 좋아하니까.,젖꼭지를 좋아하니까.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그리고…,그리고 이제…,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
여기서도 떨리는 게 느껴져요.,여기도 떨리고 있어요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
"제가 제일 좋아하는 방식인데, 상대가 남자가 아니라서 좀 하기 어렵네요.","제가 제일 좋아하는 자세인데, 남자 없이 하려니 좀 어렵네요.",,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
일단 한번 빼겠습니다.,일단 빼 볼게요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
남아 있는 끈을 빼겠습니다.,남은 끈을 빼 볼게요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
나머지도 정리하고 끈을 빼겠습니다.,나머지도 정리하고 끈을 뺄게요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
오른쪽 아래쪽 끈도 빼겠습니다.,오른쪽 아래 끈도 뺄게요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두를 좋아해요.,젖꼭지를 좋아해요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두가 서 있네.,젖꼭지가 딱 섰네.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
이 자세가 더 잘 느껴져요.,이 자세가 더 좋아요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
하지만…,그래도…,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두도 좋아.,젖꼭지도 좋아.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
잘 느껴져요?,어디가 좋은지 느껴져요?,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
이대로 서로 움직여 보는 게 중요해.,이대로 서로 움직여 봐야 해.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
느끼고 있어.,좋아하고 있어.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
예정되었던 회의가 연기됐어.,잡혀 있던 회의가 미뤄졌어.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
일정이 취소되었단다.,일정이 취소됐단다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
따뜻해… 엄청 느껴지네요.,따뜻해… 안쪽까지 느껴져요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그 후로 우리 두 사람의 기묘한 관계는 계속되었다.,그 뒤로도 우리 둘의 이상한 관계는 계속됐다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
아이를 갖는 큰일을 겪으면 사람도 달라지지.,아이를 낳고 나면 사람도 달라지지.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
불가능해요.,그건 안 돼요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그런 뜻이 아니라 임신은 불가능하다고요.,"그 말이 아니라, 저희는 임신 자체가 안 된다고요.",,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
부장님과는 그날이 마지막이었다. 남편과의 섹스리스는 계속됐지만 이제 괜찮았다.,부장님과의 관계는 그날로 끝났다. 남편과의 섹스리스는 계속됐지만 이제는 괜찮았다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두도 만져 봐.,젖꼭지도 만져 봐.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두 좋아해?,젖꼭지 좋아해?,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두도 입에 넣어 봐.,젖꼭지도 입에 넣어 봐.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두하고…,젖꼭지하고…,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
정말 느껴져요.,확실히 느껴져요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
마음을 열어 주었고 정말 친해져서 성관계도 할 수 있게 됐습니다.,"마음을 열어 줬고, 이제는 정말 가까워져서 잠자리까지 가질 수 있었어요.",,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
"마지막 날이니 오늘도 함께하고, 끝에는 둘 다 웃으며 작별하고 싶습니다.","마지막 날인 만큼 오늘도 함께하고, 끝에는 둘 다 웃으면서 헤어지고 싶어요.",,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
열심히 하겠습니다.,힘내 볼게요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
처음 만났을 때와 달리 이제는 서로에게 익숙해졌습니다.,처음 만났을 때와 달리 이제는 서로 많이 편해졌어요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
마지막으로 진심을 나눌 시간이 필요합니다.,마지막으로 마음을 나눌 시간이 필요해요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그런 마음이라고 합니다.,그런 마음인 것 같아요.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
고환도 마찬가지야. 이쪽도 전부 제대로 빨아.,불알도 똑같이. 여기도 제대로 빨아.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두를 이렇게 세우고.,젖꼭지도 이렇게 세우고.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두에도 침을 잔뜩 묻혀.,젖꼭지에도 침 잔뜩 묻혀.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
남자친구와 통화하면서 몸을 핥아 주니 느끼고 있었던 거지.,남자친구랑 통화하는 동안 핥아 주니까 좋아했잖아.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
"상대가 기분 좋아지지 않으면 의미가 없다고 생각해서, 조금 대화도 하면서 자극하는 게 제 방식이에요.","상대가 좋아하지 않으면 의미가 없으니까, 대화하면서 천천히 자극하는 편이에요.",,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
"여러 번 사정시킨 뒤 욕실에 가서 둘이 몸을 씻었어요. 본인은 이제 무리라고 했는데 그 뒤에도 또 해 줘서, 그건 성공한 것 같아요.","몇 번 싸게 한 다음 욕실에서 같이 씻었어요. 이제 무리라고 했는데도 또 해 줘서, 나름 성공한 것 같아요.",,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
그리고 유두.,그리고 젖꼭지도.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
"아, 유두는 안 돼요.","아, 젖꼭지는 안 돼요.",,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
유두는 안 돼?,젖꼭지는 안 돼?,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
"저, 전 직장에서는 디지털 쇼 하청업체에서 개인정보를 다루는 시스템 프로그램을 구축했습니다. 격무로 몸이 상해 잠시 휴직 중이었습니다.",전 직장에서는 IT 하청업체에서 개인정보를 다루는 시스템을 만들었습니다. 일이 너무 힘들어 몸을 망치고 잠시 쉬고 있었습니다.,,,/mnt/data/final_20_deep_natural_v4/all-files.second-pass-changes.csv
